"FID_","ID_seq_num","prov_sale","prov_kill","lat","long_","race_tail","race_tree","bcr"
,"172221209 2004","AB","AB",49.800000,-113.016666," "," ","ERockies"
,"172221209 2005","BC","AB",55.333333,-119.650000," "," ","ERockies"
,"172221210 2004","AB","AB",49.416666,-113.166666," "," ","WRockies"
,"172221211 2004","SK","SK",50.050000,-106.483333," "," ","ERockies"
,"172221211 2005","AB","AB",50.583333,-111.883333," "," ","ERockies"
,"172221213 2004","AB","AB",49.666666,-112.833333," "," ","ERockies"
,"172221213 2005","AB","AB",50.500000,-111.883333," "," ","ERockies"
,"172221215 2004","AB","AB",53.116666,-113.150000," "," ","ERockies"
,"172221215 2005","AB","AB",56.050000,-117.966666," "," ","ERockies"
,"172221216 2004","AB","AB",49.700000,-112.833333," "," ","ERockies"
,"172221216 2005","BC","AB",55.283333,-118.983333," "," ","ERockies"
,"172221217 2004","SK","SK",52.300000,-103.866666," "," ","ERockies"
,"172221217 2005","AB","AB",49.783333,-112.250000," "," ","ERockies"
,"172221218 2004","AB","AB",49.700000,-112.833333," "," ","ERockies"
,"172221218 2005","BC","AB",55.283333,-118.983333," "," ","ERockies"
,"172221219 2004","AB","AB",53.116666,-113.150000," "," ","ERockies"
,"172221219 2005","AB","AB",50.816666,-111.466666," "," ","ERockies"
,"172221220 2004","AB","AB",49.700000,-112.833333," "," ","ERockies"
,"172221220 2005","AB","AB",53.866666,-115.233333," "," ","ERockies"
,"172221222 2004","AB","AB",54.250000,-110.200000," "," ","ERockies"
,"172221222 2005","BC","AB",55.333333,-119.650000," "," ","ERockies"
,"172221223 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221223 2005","AB","AB",50.233333,-112.300000," "," ","ERockies"
,"172221226 2005","AB","AB",53.583333,-113.816666," "," ","ERockies"
,"172221227 2004","MB","MB",50.083333,-96.500000," "," ","ERockies"
,"172221228 2004","AB","AB",55.900000,-117.683333," "," ","ERockies"
,"172221228 2005","AB","AB",50.816666,-111.466666," "," ","ERockies"
,"172221229 2004","MB","MB",50.850000,-98.283333," "," ","ERockies"
,"172221229 2005","BC","AB",55.300000,-119.000000," "," ","ERockies"
,"172221230 2004","AB","AB",55.266666,-119.433333," "," ","ERockies"
,"172221232 2005","AB","AB",52.583333,-112.850000," "," ","ERockies"
,"172221234 2005","AB","AB",52.583333,-112.850000," "," ","ERockies"
,"172221235 2004","AB","AB",51.033333,-114.050000," "," ","ERockies"
,"172221236 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221236 2005","AB","AB",49.566666,-112.383333," "," ","ERockies"
,"172221237 2004","AB","AB",51.016666,-114.083333," "," ","ERockies"
,"172221238 2005","AB","AB",53.833333,-115.283333," "," ","ERockies"
,"172221239 2004","AB","AB",51.016666,-114.083333," "," ","ERockies"
,"172221239 2005","AB","AB",52.583333,-112.850000," "," ","ERockies"
,"172221240 2005","AB","AB",50.500000,-111.883333," "," ","ERockies"
,"172221241 2004","AB","AB",49.616666,-112.150000," "," ","ERockies"
,"172221241 2005","AB","AB",50.233333,-112.300000," "," ","ERockies"
,"172221242 2005","BC","AB",55.333333,-119.650000," "," ","ERockies"
,"172221243 2005","AB","AB",49.666666,-111.916666," "," ","ERockies"
,"172221244 2004","AB","AB",52.400000,-114.366666," "," ","ERockies"
,"172221244 2005","BC","AB",55.333333,-119.650000," "," ","ERockies"
,"172221245 2004","AB","AB",49.566666,-112.383333," "," ","ERockies"
,"172221245 2005","AB","AB",49.666666,-111.683333," "," ","ERockies"
,"172221246 2004","AB","AB",52.400000,-114.366666," "," ","ERockies"
,"172221247 2004","AB","AB",49.583333,-111.783333," "," ","ERockies"
,"172221248 2004","AB","AB",50.850000,-113.383333," "," ","ERockies"
,"172221248 2005","AB","AB",50.866666,-112.966666," "," ","ERockies"
,"172221249 2005","AB","AB",49.833333,-112.350000," "," ","ERockies"
,"172221250 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221250 2005","AB","AB",50.833333,-112.266666," "," ","ERockies"
,"172221251 2004","AB","AB",52.833333,-111.116666," "," ","ERockies"
,"172221251 2005","AB","AB",50.816666,-111.466666," "," ","ERockies"
,"172221252 2005","AB","AB",50.233333,-112.300000," "," ","ERockies"
,"172221253 2004","AB","AB",50.916666,-113.883333," "," ","ERockies"
,"172221254 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221254 2005","BC","AB",55.333333,-119.650000," "," ","ERockies"
,"172221255 2004","AB","AB",0.000000,0.000000," "," ","WRockies"
,"172221256 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221256 2005","BC","AB",55.333333,-119.650000," "," ","ERockies"
,"172221257 2005","AB","AB",50.416666,-112.533333," "," ","ERockies"
,"172221258 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221259 2005","AB","AB",50.233333,-112.300000," "," ","ERockies"
,"172221260 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221260 2005","AB","AB",50.233333,-112.300000," "," ","ERockies"
,"172221261 2005","BC","BC",49.083333,-122.900000," "," ","WRockies"
,"172221262 2004","AB","AB",49.466666,-112.600000," "," ","ERockies"
,"172221263 2004","AB","AB",53.566666,-112.333333," "," ","ERockies"
,"172221263 2005","BC","BC",54.016666,-124.850000," "," ","WRockies"
,"172221265 2004","AB","AB",53.566666,-112.333333," "," ","ERockies"
,"172221266 2004","AB","AB",49.750000,-112.816666," "," ","ERockies"
,"172221267 2004","AB","AB",52.833333,-111.116666," "," ","ERockies"
,"172221268 2004","AB","AB",49.700000,-112.833333," "," ","ERockies"
,"172221270 2004","AB","AB",50.633333,-113.866666," "," ","ERockies"
,"172221270 2005","BC","BC",49.083333,-122.900000," "," ","WRockies"
,"172221271 2004","AB","AB",50.633333,-113.866666," "," ","ERockies"
,"172221272 2004","AB","AB",53.716666,-111.666666," "," ","ERockies"
,"172221273 2004","AB","AB",52.200000,-113.800000," "," ","ERockies"
,"172221275 2004","AB","AB",50.850000,-113.400000," "," ","ERockies"
,"172221279 2005","AB","AB",49.666666,-111.916666," "," ","ERockies"
,"172221281 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221282 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221283 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221283 2005","BC","BC",54.033333,-125.750000," "," ","WRockies"
,"172221284 2004","AB","AB",52.200000,-113.800000," "," ","ERockies"
,"172221285 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221286 2004","AB","AB",52.683333,-112.333333," "," ","ERockies"
,"172221287 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221288 2004","AB","AB",52.683333,-112.333333," "," ","ERockies"
,"172221289 2004","SK","SK",51.966666,-106.383333," "," ","ERockies"
,"172221291 2004","SK","SK",49.133333,-102.850000," "," ","ERockies"
,"172221291 2005","BC","BC",54.316666,-129.883333," "," ","WRockies"
,"172221293 2004","SK","SK",49.050000,-102.983333," "," ","ERockies"
,"172221295 2004","SK","SK",49.050000,-102.983333," "," ","ERockies"
,"172221297 2004","SK","SK",49.133333,-102.850000," "," ","ERockies"
,"172221297 2005","BC","BC",50.666666,-119.316666," "," ","WRockies"
,"172221300 2004","AB","AB",52.266666,-113.833333," "," ","ERockies"
,"172221301 2004","AB","AB",52.683333,-112.333333," "," ","ERockies"
,"172221301 2005","AB","AB",53.883333,-115.216666," "," ","ERockies"
,"172221303 2004","AB","AB",52.233333,-113.283333," "," ","ERockies"
,"172221304 2004","AB","AB",56.883333,-117.583333," "," ","ERockies"
,"172221305 2005","AB","AB",52.316666,-112.716666," "," ","ERockies"
,"172221306 2004","AB","AB",56.883333,-117.583333," "," ","ERockies"
,"172221306 2005","BC","BC",54.033333,-125.750000," "," ","WRockies"
,"172221307 2005","AB","AB",52.366666,-112.800000," "," ","ERockies"
,"172221309 2004","AB","AB",50.300000,-112.066666," "," ","ERockies"
,"172221309 2005","BC","AB",55.383333,-119.550000," "," ","ERockies"
,"172221310 2004","AB","AB",52.583333,-112.816666," "," ","ERockies"
,"172221311 2005","AB","AB",53.883333,-115.216666," "," ","ERockies"
,"172221313 2005","BC","AB",55.383333,-119.550000," "," ","ERockies"
,"172221314 2004","AB","AB",52.033333,-114.083333," "," ","ERockies"
,"172221315 2004","AB","AB",52.233333,-113.283333," "," ","ERockies"
,"172221317 2004","AB","AB",52.033333,-112.133333," "," ","ERockies"
,"172221318 2004","AB","AB",51.050000,-113.433333," "," ","ERockies"
,"172221319 2004","AB","AB",54.933333,-112.433333," "," ","ERockies"
,"172221321 2004","AB","AB",56.883333,-117.583333," "," ","ERockies"
,"172221321 2005","AB","AB",52.366666,-112.800000," "," ","ERockies"
,"172221322 2005","AB","AB",55.333333,-119.050000," "," ","ERockies"
,"172221323 2005","AB","AB",52.550000,-110.833333," "," ","ERockies"
,"172221324 2005","BC","AB",55.383333,-119.550000," "," ","ERockies"
,"172221326 2005","AB","AB",53.583333,-113.816666," "," ","ERockies"
,"172221327 2005","AB","AB",53.716666,-113.916666," "," ","ERockies"
,"172221328 2005","AB","AB",52.833333,-111.200000," "," ","ERockies"
,"172221329 2004","AB","AB",52.833333,-111.116666," "," ","ERockies"
,"172221329 2005","BC","AB",50.216666,-111.700000," "," ","ERockies"
,"172221330 2005","AB","AB",50.566666,-112.883333," "," ","ERockies"
,"172221332 2004","AB","AB",50.850000,-113.383333," "," ","ERockies"
,"172221333 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221334 2005","AB","AB",52.900000,-114.850000," "," ","ERockies"
,"172221335 2005","AB","AB",52.833333,-111.200000," "," ","ERockies"
,"172221337 2004","AB","AB",55.266666,-119.433333," "," ","ERockies"
,"172221337 2005","AB","AB",52.366666,-112.800000," "," ","ERockies"
,"172221338 2005","AB","AB",52.900000,-114.850000," "," ","ERockies"
,"172221339 2004","AB","AB",56.883333,-117.583333," "," ","ERockies"
,"172221339 2005","AB","AB",52.366666,-112.800000," "," ","ERockies"
,"172221341 2004","SK","SK",50.633333,-107.800000," "," ","ERockies"
,"172221344 2004","SK","SK",50.433333,-101.700000," "," ","ERockies"
,"172221345 2005","AB","AB",52.166666,-112.500000," "," ","ERockies"
,"172221346 2004","SK","SK",52.250000,-105.900000," "," ","ERockies"
,"172221347 2004","SK","SK",52.383333,-104.500000," "," ","ERockies"
,"172221347 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221348 2004","SK","SK",50.450000,-103.666666," "," ","ERockies"
,"172221348 2005","AB","AB",53.716666,-113.916666," "," ","ERockies"
,"172221349 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221349 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221350 2005","AB","AB",55.233333,-118.683333," "," ","ERockies"
,"172221351 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221352 2004","SK","SK",52.716666,-106.616666," "," ","ERockies"
,"172221352 2005","AB","AB",53.716666,-113.916666," "," ","ERockies"
,"172221353 2005","AB","AB",57.733333,-117.700000," "," ","ERockies"
,"172221355 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221355 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221356 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221356 2005","AB","AB",53.716666,-113.916666," "," ","ERockies"
,"172221357 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221358 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221358 2005","AB","AB",55.233333,-118.683333," "," ","ERockies"
,"172221359 2004","SK","SK",50.633333,-107.800000," "," ","ERockies"
,"172221359 2005","AB","AB",49.666666,-111.916666," "," ","ERockies"
,"172221360 2005","AB","AB",52.833333,-111.200000," "," ","ERockies"
,"172221361 2005","AB","AB",50.866666,-114.183333," "," ","ERockies"
,"172221362 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221363 2004","SK","SK",53.466666,-103.266666," "," ","ERockies"
,"172221363 2005","AB","AB",53.600000,-113.216666," "," ","ERockies"
,"172221364 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221364 2005","AB","AB",53.600000,-113.216666," "," ","ERockies"
,"172221365 2004","SK","SK",53.466666,-103.266666," "," ","ERockies"
,"172221365 2005","AB","AB",53.600000,-113.216666," "," ","ERockies"
,"172221366 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221366 2005","AB","AB",52.850000,-112.583333," "," ","ERockies"
,"172221367 2004","SK","SK",52.916666,-106.016666," "," ","ERockies"
,"172221367 2005","AB","AB",55.233333,-118.683333," "," ","ERockies"
,"172221369 2004","SK","SK",51.850000,-106.233333," "," ","ERockies"
,"172221369 2005","AB","AB",53.550000,-112.816666," "," ","ERockies"
,"172221370 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221372 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221373 2004","SK","SK",51.116666,-102.466666," "," ","ERockies"
,"172221374 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221374 2005","AB","AB",53.883333,-115.216666," "," ","ERockies"
,"172221375 2005","AB","AB",50.966666,-112.150000," "," ","ERockies"
,"172221376 2004","SK","SK",52.666666,-109.166666," "," ","ERockies"
,"172221377 2004","SK","SK",50.966666,-103.000000," "," ","ERockies"
,"172221378 2005","AB","AB",50.850000,-113.400000," "," ","ERockies"
,"172221379 2004","SK","SK",52.916666,-106.016666," "," ","ERockies"
,"172221379 2005","AB","AB",50.850000,-113.400000," "," ","ERockies"
,"172221381 2005","AB","AB",56.500000,-119.100000," "," ","ERockies"
,"172221383 2005","AB","AB",56.500000,-119.100000," "," ","ERockies"
,"172221385 2005","AB","AB",56.500000,-119.100000," "," ","ERockies"
,"172221386 2005","AB","AB",53.716666,-113.916666," "," ","ERockies"
,"172221387 2005","AB","AB",56.333333,-119.500000," "," ","ERockies"
,"172221388 2005","AB","AB",53.666666,-113.900000," "," ","ERockies"
,"172221390 2005","AB","AB",52.166666,-112.500000," "," ","ERockies"
,"172221391 2005","BC","AB",55.333333,-119.766666," "," ","ERockies"
,"172221392 2005","BC","AB",55.383333,-119.550000," "," ","ERockies"
,"172221395 2005","AB","AB",55.300000,-118.583333," "," ","ERockies"
,"172221396 2005","BC","AB",55.383333,-119.550000," "," ","ERockies"
,"172221397 2005","AB","AB",55.233333,-118.683333," "," ","ERockies"
,"172221398 2005","BC","AB",55.383333,-119.550000," "," ","ERockies"
,"172221399 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221400 2005","AB","AB",51.083333,-113.416666," "," ","ERockies"
,"172221402 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221404 2004","AB","AB",53.033333,-110.866666," "," ","ERockies"
,"172221404 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221405 2004","BC","AB",57.400000,-116.866666," "," ","ERockies"
,"172221406 2004","AB","AB",50.416666,-111.633333," "," ","ERockies"
,"172221406 2005","AB","AB",49.583333,-112.516666," "," ","ERockies"
,"172221408 2004","BC","AB",50.216666,-111.683333," "," ","ERockies"
,"172221408 2005","AB","AB",52.166666,-112.500000," "," ","ERockies"
,"172221410 2004","AB","AB",50.966666,-113.966666," "," ","ERockies"
,"172221410 2005","AB","AB",52.166666,-112.500000," "," ","ERockies"
,"172221412 2004"," ","AB",53.016666,-113.116666," "," ","ERockies"
,"172221412 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221413 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221414 2005","AB","AB",53.466666,-113.916666," "," ","ERockies"
,"172221415 2005","BC","BC",52.266666,-122.350000," "," ","WRockies"
,"172221416 2004","AB","AB",50.183333,-112.416666," "," ","ERockies"
,"172221416 2005","AB","AB",52.116666,-111.450000," "," ","ERockies"
,"172221418 2005","AB","AB",52.116666,-111.450000," "," ","ERockies"
,"172221420 2005","AB","AB",52.116666,-111.450000," "," ","ERockies"
,"172221421 2004","AB","AB",0.000000,0.000000," "," ","WRockies"
,"172221422 2004","AB","AB",50.216666,-112.416666," "," ","ERockies"
,"172221423 2004","AB","AB",50.216666,-112.416666," "," ","ERockies"
,"172221424 2004","AB","AB",49.550000,-112.600000," "," ","ERockies"
,"172221425 2004","AB","AB",50.216666,-112.416666," "," ","ERockies"
,"172221426 2004","AB","AB",49.550000,-112.600000," "," ","ERockies"
,"172221426 2005","MB","MB",49.766666,-97.266666," "," ","ERockies"
,"172221427 2004","AB","AB",50.216666,-112.416666," "," ","ERockies"
,"172221427 2005","MB","MB",51.283333,-99.800000," "," ","ERockies"
,"172221428 2004","AB","AB",49.550000,-112.600000," "," ","ERockies"
,"172221429 2004","AB","AB",50.216666,-112.416666," "," ","ERockies"
,"172221429 2005","MB","MB",51.283333,-98.550000," "," ","ERockies"
,"172221430 2004","AB","AB",50.233333,-112.850000," "," ","ERockies"
,"172221431 2004","AB","AB",58.400000,-115.866666," "," ","ERockies"
,"172221431 2005","MB","MB",50.616666,-97.050000," "," ","ERockies"
,"172221433 2005","MB","MB",50.700000,-97.050000," "," ","ERockies"
,"172221434 2005","MB","MB",51.283333,-98.550000," "," ","ERockies"
,"172221435 2004","AB","AB",49.550000,-112.600000," "," ","ERockies"
,"172221435 2005","MB","MB",50.683333,-97.050000," "," ","ERockies"
,"172221436 2004","AB","AB",52.800000,-111.850000," "," ","ERockies"
,"172221437 2004","AB","AB",52.716666,-111.750000," "," ","ERockies"
,"172221437 2005","MB","MB",50.250000,-97.116666," "," ","ERockies"
,"172221439 2004","AB","AB",49.550000,-112.600000," "," ","ERockies"
,"172221440 2005","MB","MB",50.683333,-97.050000," "," ","ERockies"
,"172221441 2004","AB","AB",53.650000,-114.783333," "," ","ERockies"
,"172221441 2005","BC","BC",50.216666,-119.133333," "," ","WRockies"
,"172221443 2004","AB","AB",0.000000,0.000000," "," ","WRockies"
,"172221443 2005","MB","MB",50.116666,-100.383333," "," ","ERockies"
,"172221444 2004","AB","AB",50.766666,-113.466666," "," ","ERockies"
,"172221444 2005","MB","MB",51.283333,-99.733333," "," ","ERockies"
,"172221445 2004","AB","AB",49.200000,-113.300000," "," ","WRockies"
,"172221446 2005","MB","MB",50.150000,-97.133333," "," ","ERockies"
,"172221447 2004","AB","AB",50.300000,-112.066666," "," ","ERockies"
,"172221449 2005","MB","MB",49.766666,-97.266666," "," ","ERockies"
,"172221450 2004","AB","AB",53.033333,-110.866666," "," ","ERockies"
,"172221451 2004","AB","AB",49.883333,-112.616666," "," ","ERockies"
,"172221452 2004","AB","AB",53.033333,-110.866666," "," ","ERockies"
,"172221453 2004","AB","AB",50.383333,-112.183333," "," ","ERockies"
,"172221453 2005","MB","MB",49.766666,-97.266666," "," ","ERockies"
,"172221454 2004","AB","AB",52.483333,-114.566666," "," ","ERockies"
,"172221457 2004","AB","AB",53.033333,-110.866666," "," ","ERockies"
,"172221458 2004","AB","AB",52.483333,-114.566666," "," ","ERockies"
,"172221461 2004","AB","AB",52.200000,-113.800000," "," ","ERockies"
,"172221462 2004","AB","AB",52.200000,-113.800000," "," ","ERockies"
,"172221463 2004","AB","AB",52.200000,-113.800000," "," ","ERockies"
,"172221463 2005","MB","MB",49.183333,-95.650000," "," ","ERockies"
,"172221465 2004","AB","AB",52.200000,-113.800000," "," ","ERockies"
,"172221465 2005","MB","MB",49.183333,-95.650000," "," ","ERockies"
,"172221466 2005","MB","MB",50.300000,-96.900000," "," ","ERockies"
,"172221467 2005","MB","MB",49.183333,-95.650000," "," ","ERockies"
,"172221468 2005","MB","MB",50.300000,-96.900000," "," ","ERockies"
,"172221469 2005","MB","MB",51.283333,-98.550000," "," ","ERockies"
,"172221470 2004","AB","AB",52.233333,-114.183333," "," ","ERockies"
,"172221470 2005","MB","MB",49.966666,-99.733333," "," ","ERockies"
,"172221471 2005","MB","MB",49.883333,-97.416666," "," ","ERockies"
,"172221472 2004","AB","AB",49.900000,-111.583333," "," ","ERockies"
,"172221473 2004","AB","AB",49.616666,-111.833333," "," ","ERockies"
,"172221473 2005","MB","MB",49.850000,-97.166666," "," ","ERockies"
,"172221475 2004","AB","AB",49.616666,-111.833333," "," ","ERockies"
,"172221476 2004","AB","AB",51.816666,-111.583333," "," ","ERockies"
,"172221476 2005","MB","MB",49.883333,-97.416666," "," ","ERockies"
,"172221478 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221478 2005"," ","MB",49.883333,-96.783333," "," ","ERockies"
,"172221479 2004","AB","AB",49.616666,-111.833333," "," ","ERockies"
,"172221480 2004","AB","AB",50.300000,-112.066666," "," ","ERockies"
,"172221480 2005","MB","MB",50.350000,-97.216666," "," ","ERockies"
,"172221481 2004","AB","AB",52.433333,-113.183333," "," ","ERockies"
,"172221482 2005","MB","MB",49.883333,-97.433333," "," ","ERockies"
,"172221483 2004","AB","AB",50.216666,-112.416666," "," ","ERockies"
,"172221485 2005","MB","MB",51.766666,-98.983333," "," ","ERockies"
,"172221486 2004","BC","AB",55.333333,-119.400000," "," ","ERockies"
,"172221486 2005","MB","MB",50.116666,-100.383333," "," ","ERockies"
,"172221487 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172221488 2004","AB","AB",54.183333,-110.966666," "," ","ERockies"
,"172221489 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221489 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172221490 2004","AB","AB",51.666666,-113.816666," "," ","ERockies"
,"172221491 2005","MB","MB",50.050000,-97.250000," "," ","ERockies"
,"172221492 2004","AB","AB",53.316666,-110.050000," "," ","ERockies"
,"172221492 2005","MB","MB",49.733333,-97.000000," "," ","ERockies"
,"172221495 2004","BC","AB",55.333333,-119.400000," "," ","ERockies"
,"172221495 2005","MB","MB",49.883333,-97.416666," "," ","ERockies"
,"172221497 2004","BC","AB",55.333333,-119.400000," "," ","ERockies"
,"172221499 2004","BC","AB",55.333333,-119.400000," "," ","ERockies"
,"172221500 2004","BC","AB",55.333333,-119.400000," "," ","ERockies"
,"172221501 2004","AB","AB",51.016666,-114.083333," "," ","ERockies"
,"172221501 2005","MB","MB",49.850000,-97.166666," "," ","ERockies"
,"172221502 2004","AB","AB",51.050000,-114.033333," "," ","ERockies"
,"172221504 2004","AB","AB",50.850000,-114.083333," "," ","ERockies"
,"172221504 2005","MB","MB",49.233333,-98.933333," "," ","ERockies"
,"172221505 2004","AB","AB",49.933333,-112.950000," "," ","ERockies"
,"172221506 2004","AB","AB",50.433333,-112.083333," "," ","ERockies"
,"172221506 2005","MB","MB",50.316666,-96.633333," "," ","ERockies"
,"172221507 2004","AB","AB",50.966666,-113.966666," "," ","ERockies"
,"172221508 2005","MB","MB",50.316666,-96.633333," "," ","ERockies"
,"172221509 2004","AB","AB",50.416666,-111.633333," "," ","ERockies"
,"172221511 2004","AB","AB",52.233333,-114.183333," "," ","ERockies"
,"172221513 2004","AB","AB",52.350000,-112.666666," "," ","ERockies"
,"172221514 2004","AB","AB",50.833333,-112.333333," "," ","ERockies"
,"172221516 2005"," ","MB",49.883333,-96.800000," "," ","ERockies"
,"172221517 2004","AB","AB",53.033333,-110.866666," "," ","ERockies"
,"172221518 2004","AB","AB",53.033333,-110.866666," "," ","ERockies"
,"172221519 2004","AB","AB",52.483333,-114.566666," "," ","ERockies"
,"172221519 2005","MB","MB",49.233333,-98.933333," "," ","ERockies"
,"172221520 2004","AB","AB",50.416666,-111.633333," "," ","ERockies"
,"172221520 2005"," ","MB",50.100000,-95.966666," "," ","ERockies"
,"172221521 2004","AB","AB",50.766666,-113.466666," "," ","ERockies"
,"172221521 2005"," ","MB",50.116666,-95.983333," "," ","ERockies"
,"172221522 2004","AB","AB",53.050000,-112.900000," "," ","ERockies"
,"172221524 2004","AB","AB",53.050000,-112.900000," "," ","ERockies"
,"172221525 2004","AB","AB",53.050000,-112.900000," "," ","ERockies"
,"172221526 2004","AB","AB",50.866666,-112.966666," "," ","ERockies"
,"172221527 2004","AB","AB",54.116666,-114.833333," "," ","ERockies"
,"172221528 2004","BC","AB",57.400000,-116.866666," "," ","ERockies"
,"172221529 2004","AB","AB",53.250000,-111.000000," "," ","ERockies"
,"172221530 2004","AB","AB",54.183333,-114.683333," "," ","ERockies"
,"172221530 2005","MB","MB",49.883333,-97.416666," "," ","ERockies"
,"172221531 2004","AB","AB",55.300000,-116.916666," "," ","ERockies"
,"172221532 2004","AB","AB",54.183333,-114.683333," "," ","ERockies"
,"172221532 2005","MB","MB",49.883333,-97.416666," "," ","ERockies"
,"172221533 2004","AB","AB",50.216666,-112.416666," "," ","ERockies"
,"172221533 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172221535 2004","AB","AB",51.666666,-113.816666," "," ","ERockies"
,"172221535 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172221536 2004","AB","AB",51.200000,-112.316666," "," ","ERockies"
,"172221537 2004","AB","AB",50.416666,-111.633333," "," ","ERockies"
,"172221538 2004","AB","AB",51.200000,-112.316666," "," ","ERockies"
,"172221538 2005","MB","MB",49.883333,-97.416666," "," ","ERockies"
,"172221539 2004","AB","AB",50.433333,-111.883333," "," ","ERockies"
,"172221540 2004","AB","AB",55.300000,-116.916666," "," ","ERockies"
,"172221540 2005","MB","MB",49.883333,-97.416666," "," ","ERockies"
,"172221541 2005","MB","SK",51.700000,-101.833333," "," ","ERockies"
,"172221542 2004","AB","SK",51.700000,-105.466666," "," ","ERockies"
,"172221542 2005","MB","MB",51.283333,-98.550000," "," ","ERockies"
,"172221544 2004","SK","SK",54.183333,-108.350000," "," ","ERockies"
,"172221544 2005","MB","MB",49.950000,-100.300000," "," ","ERockies"
,"172221545 2004","SK","SK",52.133333,-105.116666," "," ","ERockies"
,"172221546 2004","SK","SK",50.733333,-101.716666," "," ","ERockies"
,"172221548 2004","SK","SK",50.700000,-107.633333," "," ","ERockies"
,"172221550 2004","SK","SK",50.700000,-107.633333," "," ","ERockies"
,"172221550 2005","MB","MB",49.816666,-99.283333," "," ","ERockies"
,"172221552 2004","SK","SK",51.850000,-104.900000," "," ","ERockies"
,"172221552 2005","MB","MB",51.716666,-98.900000," "," ","ERockies"
,"172221554 2004","SK","SK",51.850000,-104.900000," "," ","ERockies"
,"172221554 2005","MB","MB",51.116666,-97.183333," "," ","ERockies"
,"172221555 2004","SK","SK",50.383333,-104.533333," "," ","ERockies"
,"172221556 2005","MB","MB",51.116666,-97.183333," "," ","ERockies"
,"172221558 2004","SK","SK",49.166666,-103.033333," "," ","ERockies"
,"172221558 2005","MB","MB",51.116666,-97.183333," "," ","ERockies"
,"172221559 2004","SK","SK",51.666666,-106.500000," "," ","ERockies"
,"172221559 2005","MB","MB",50.616666,-97.050000," "," ","ERockies"
,"172221560 2004","SK","SK",50.983333,-105.066666," "," ","ERockies"
,"172221562 2004","SK","SK",50.966666,-102.800000," "," ","ERockies"
,"172221563 2004","SK","SK",50.983333,-105.066666," "," ","ERockies"
,"172221563 2005","MB","MB",51.283333,-98.583333," "," ","ERockies"
,"172221564 2004","SK","SK",50.966666,-102.800000," "," ","ERockies"
,"172221564 2005","MB","MB",49.783333,-96.950000," "," ","ERockies"
,"172221566 2004","SK","SK",50.966666,-102.800000," "," ","ERockies"
,"172221567 2004","SK","SK",50.983333,-105.066666," "," ","ERockies"
,"172221567 2005","MB","MB",50.250000,-97.116666," "," ","ERockies"
,"172221568 2004","SK","SK",50.916666,-102.500000," "," ","ERockies"
,"172221568 2005","MB","MB",49.766666,-97.266666," "," ","ERockies"
,"172221569 2004","SK","SK",50.983333,-105.066666," "," ","ERockies"
,"172221570 2004","SK","SK",52.300000,-103.966666," "," ","ERockies"
